Date,SKU,UnitPrice,Quantity,TotalPrice
17-03-2019,Death by Chocolate,180,3,540
17-03-2019,Hot Chocolate Fudge,120,2,240
17-03-2019,Vanilla Single Scoop,50,4,200
17-03-2019,Caramel Crunch Single Scoop,70,5,350
17-03-2019,Vanilla Double Scoop,80,5,400
17-03-2019,Hot Chocolate Fudge,120,3,360
17-03-2019,Vanilla Double Scoop,80,4,320
17-03-2019,Butterscotch Single Scoop,60,1,60
17-03-2019,Butterscotch Single Scoop,60,1,60
17-03-2019,Death by Chocolate,180,3,540
17-03-2019,Cake Fudge,150,5,750
17-03-2019,Cafe Caramel,160,4,640
18-03-2019,Hot Chocolate Fudge,120,5,600
18-03-2019,Butterscotch Single Scoop,60,2,120
18-03-2019,Hot Chocolate Fudge,120,5,600
18-03-2019,Cake Fudge,150,4,600
18-03-2019,Caramel Crunch Single Scoop,70,4,280
18-03-2019,Hot Chocolate Fudge,120,4,480
18-03-2019,Hot Chocolate Fudge,120,1,120
18-03-2019,Hot Chocolate Fudge,120,1,120
18-03-2019,Vanilla Single Scoop,50,2,100
18-03-2019,Hot Chocolate Fudge,120,2,240
18-03-2019,Rocky Road Single Scoop,50,2,100
18-03-2019,Hot Chocolate Fudge,120,2,240
18-03-2019,Hot Chocolate Fudge,120,3,360
18-03-2019,Rocky Road Single Scoop,50,2,100
18-03-2019,Butterscotch Single Scoop,60,3,180
18-03-2019,Death by Chocolate,180,2,360
18-03-2019,Vanilla Single Scoop,50,3,150
18-03-2019,Hot Chocolate Fudge,120,5,600
18-03-2019,Cake Fudge,150,4,600
18-03-2019,Death by Chocolate,180,5,900
18-03-2019,Hot Chocolate Fudge,120,5,600
18-03-2019,Butterscotch Single Scoop,60,3,180
18-03-2019,Butterscotch Single Scoop,60,4,240
18-03-2019,Cafe Caramel,160,3,480
18-03-2019,Fig and Honey Single Scoop,60,1,60
18-03-2019,Caramel Crunch Single Scoop,70,2,140
18-03-2019,Vanilla Single Scoop,50,2,100
18-03-2019,Vanilla Double Scoop,80,2,160
18-03-2019,Cafe Caramel,160,2,320
18-03-2019,Vanilla Double Scoop,80,1,80
18-03-2019,Death by Chocolate,180,5,900
18-03-2019,Hot Chocolate Fudge,120,2,240
18-03-2019,Hot Chocolate Fudge,120,5,600
18-03-2019,Chocolate Europa Double Scoop,100,4,400
18-03-2019,Cake Fudge,150,3,450
18-03-2019,Death by Chocolate,180,1,180
18-03-2019,Dry Fruit Single Scoop,60,5,300
18-03-2019,Hot Chocolate Fudge,120,4,480
18-03-2019,Cafe Caramel,160,5,800
18-03-2019,Rocky Road Double Scoop,80,5,400
18-03-2019,Fig and Honey Single Scoop,60,3,180
18-03-2019,Vanilla Single Scoop,50,3,150
18-03-2019,Butterscotch Single Scoop,60,4,240
18-03-2019,Hot Chocolate Fudge,120,5,600
18-03-2019,Cake Fudge,150,1,150
18-03-2019,Dry Fruit Double Scoop,90,3,270
18-03-2019,Cafe Caramel,160,4,640
18-03-2019,Death by Chocolate,180,4,720
18-03-2019,Vanilla Single Scoop,50,3,150
18-03-2019,Cake Fudge,150,5,750
18-03-2019,Hot Chocolate Fudge,120,4,480
18-03-2019,Rocky Road Single Scoop,50,3,150
18-03-2019,Cake Fudge,150,2,300
18-03-2019,Vanilla Single Scoop,50,1,50
18-03-2019,Cake Fudge,150,4,600
18-03-2019,Hot Chocolate Fudge,120,2,240
18-03-2019,Cake Fudge,150,2,300
18-03-2019,Hot Chocolate Fudge,120,1,120
18-03-2019,Vanilla Double Scoop,80,3,240
18-03-2019,Butterscotch Single Scoop,60,3,180
18-03-2019,Cake Fudge,150,1,150
18-03-2019,Cake Fudge,150,3,450
18-03-2019,Cake Fudge,150,2,300
18-03-2019,Death by Chocolate,180,4,720
18-03-2019,Vanilla Double Scoop,80,5,400
18-03-2019,Fig and Honey Double Scoop,90,2,180
18-03-2019,Cafe Caramel,160,2,320
18-03-2019,Vanilla Single Scoop,50,5,250
18-03-2019,Death by Chocolate,180,3,540
18-03-2019,Butterscotch Single Scoop,60,2,120
18-03-2019,Cake Fudge,150,2,300
18-03-2019,Vanilla Single Scoop,50,3,150
18-03-2019,Cake Fudge,150,2,300
18-03-2019,Vanilla Double Scoop,80,1,80
18-03-2019,Hot Chocolate Fudge,120,2,240
18-03-2019,Fig and Honey Double Scoop,90,3,270
18-03-2019,Hot Chocolate Fudge,120,2,240
18-03-2019,Vanilla Double Scoop,80,1,80
18-03-2019,Vanilla Single Scoop,50,4,200
18-03-2019,Cake Fudge,150,2,300
18-03-2019,Vanilla Double Scoop,80,1,80
18-03-2019,Fig and Honey Single Scoop,60,2,120
18-03-2019,Fig and Honey Double Scoop,90,5,450
18-03-2019,Dry Fruit Double Scoop,90,4,360
18-03-2019,Hot Chocolate Fudge,120,3,360
18-03-2019,Vanilla Double Scoop,80,1,80
18-03-2019,Butterscotch Single Scoop,60,2,120
18-03-2019,Hot Chocolate Fudge,120,3,360
18-03-2019,Death by Chocolate,180,5,900
18-03-2019,Butterscotch Single Scoop,60,2,120
18-03-2019,Hot Chocolate Fudge,120,1,120
18-03-2019,Vanilla Double Scoop,80,2,160
18-03-2019,Cafe Caramel,160,4,640
18-03-2019,Hot Chocolate Fudge,120,2,240
18-03-2019,Chocolate Europa Single Scoop,70,2,140
18-03-2019,Cake Fudge,150,5,750
18-03-2019,Hot Chocolate Fudge,120,3,360
18-03-2019,Vanilla Double Scoop,80,4,320
18-03-2019,Hot Chocolate Fudge,120,1,120
18-03-2019,Vanilla Single Scoop,50,5,250
18-03-2019,Rocky Road Single Scoop,50,1,50
18-03-2019,Dry Fruit Single Scoop,60,2,120
18-03-2019,Hot Chocolate Fudge,120,3,360
18-03-2019,Vanilla Single Scoop,50,1,50
18-03-2019,Butterscotch Single Scoop,60,3,180
18-03-2019,Vanilla Double Scoop,80,4,320
18-03-2019,Vanilla Single Scoop,50,3,150
18-03-2019,Vanilla Double Scoop,80,3,240
18-03-2019,Cake Fudge,150,4,600
18-03-2019,Dry Fruit Single Scoop,60,1,60
18-03-2019,Pista Single Scoop,60,5,300
18-03-2019,Butterscotch Single Scoop,60,2,120
18-03-2019,Cake Fudge,150,4,600
18-03-2019,Vanilla Double Scoop,80,3,240
18-03-2019,Cake Fudge,150,3,450
18-03-2019,Vanilla Double Scoop,80,5,400
18-03-2019,Cake Fudge,150,2,300
18-03-2019,Vanilla Double Scoop,80,5,400
18-03-2019,Death by Chocolate,180,3,540
18-03-2019,Death by Chocolate,180,3,540
18-03-2019,Vanilla Single Scoop,50,1,50
18-03-2019,Cafe Caramel,160,5,800
18-03-2019,Caramel Crunch Double Scoop,100,5,500
18-03-2019,Cake Fudge,150,2,300
18-03-2019,Vanilla Single Scoop,50,3,150
18-03-2019,Cafe Caramel,160,3,480
18-03-2019,Death by Chocolate,180,1,180
18-03-2019,Caramel Crunch Single Scoop,70,4,280
18-03-2019,Death by Chocolate,180,4,720
18-03-2019,Death by Chocolate,180,1,180
18-03-2019,Vanilla Double Scoop,80,2,160
18-03-2019,Cafe Caramel,160,2,320
18-03-2019,Death by Chocolate,180,4,720
18-03-2019,Cake Fudge,150,2,300
18-03-2019,Cafe Caramel,160,1,160
18-03-2019,Death by Chocolate,180,4,720
18-03-2019,Cake Fudge,150,5,750
18-03-2019,Vanilla Double Scoop,80,1,80
18-03-2019,Cake Fudge,150,1,150
19-03-2019,Vanilla Single Scoop,50,4,200
19-03-2019,Trilogy,160,2,320
19-03-2019,Butterscotch Single Scoop,60,5,300
19-03-2019,Caramel Crunch Double Scoop,100,1,100
19-03-2019,Caramel Crunch Single Scoop,70,2,140
19-03-2019,Cafe Caramel,160,5,800
19-03-2019,Cake Fudge,150,3,450
19-03-2019,Hot Chocolate Fudge,120,2,240
19-03-2019,Cake Fudge,150,4,600
19-03-2019,Vanilla Double Scoop,80,2,160
19-03-2019,Vanilla Double Scoop,80,4,320
19-03-2019,Vanilla Double Scoop,80,3,240
19-03-2019,Cake Fudge,150,2,300
19-03-2019,Cake Fudge,150,5,750
19-03-2019,Cake Fudge,150,4,600
19-03-2019,Vanilla Double Scoop,80,3,240
19-03-2019,Vanilla Double Scoop,80,2,160
19-03-2019,Vanilla Double Scoop,80,2,160
19-03-2019,Cake Fudge,150,2,300
19-03-2019,Butterscotch Double Scoop,90,3,270
19-03-2019,Vanilla Single Scoop,50,4,200
19-03-2019,Cafe Caramel,160,4,640
19-03-2019,Cake Fudge,150,2,300
19-03-2019,Cake Fudge,150,1,150
19-03-2019,Vanilla Single Scoop,50,4,200
19-03-2019,Hot Chocolate Fudge,120,1,120
19-03-2019,Death by Chocolate,180,4,720
19-03-2019,Cake Fudge,150,2,300
19-03-2019,Hot Chocolate Fudge,120,2,240
19-03-2019,Butterscotch Single Scoop,60,5,300
19-03-2019,Cafe Caramel,160,1,160
19-03-2019,Vanilla Double Scoop,80,4,320
19-03-2019,Butterscotch Single Scoop,60,4,240
19-03-2019,Vanilla Single Scoop,50,2,100
19-03-2019,Death by Chocolate,180,1,180
19-03-2019,Vanilla Double Scoop,80,4,320
19-03-2019,Vanilla Double Scoop,80,1,80
19-03-2019,Vanilla Double Scoop,80,1,80
19-03-2019,Vanilla Double Scoop,80,4,320
19-03-2019,Hot Chocolate Fudge,120,5,600
19-03-2019,Death by Chocolate,180,1,180
19-03-2019,Cake Fudge,150,2,300
19-03-2019,Rocky Road Single Scoop,50,1,50
19-03-2019,Hot Chocolate Fudge,120,1,120
19-03-2019,Fig and Honey Double Scoop,90,1,90
19-03-2019,Hot Chocolate Fudge,120,4,480
19-03-2019,Hot Chocolate Fudge,120,2,240
19-03-2019,Vanilla Double Scoop,80,4,320
19-03-2019,Vanilla Double Scoop,80,1,80
19-03-2019,Fig and Honey Single Scoop,60,1,60
19-03-2019,Hot Chocolate Fudge,120,1,120
19-03-2019,Vanilla Single Scoop,50,4,200
19-03-2019,Chocolate Europa Single Scoop,70,4,280
19-03-2019,Cake Fudge,150,5,750
19-03-2019,Butterscotch Double Scoop,90,4,360
19-03-2019,Vanilla Double Scoop,80,4,320
19-03-2019,Hot Chocolate Fudge,120,3,360
19-03-2019,Hot Chocolate Fudge,120,3,360
19-03-2019,Hot Chocolate Fudge,120,1,120
19-03-2019,Vanilla Double Scoop,80,4,320
19-03-2019,Vanilla Double Scoop,80,4,320
19-03-2019,Vanilla Double Scoop,80,2,160
19-03-2019,Butterscotch Single Scoop,60,3,180
19-03-2019,Chocolate Europa Single Scoop,70,2,140
19-03-2019,Hot Chocolate Fudge,120,3,360
19-03-2019,Death by Chocolate,180,2,360
19-03-2019,Vanilla Double Scoop,80,2,160
19-03-2019,Death by Chocolate,180,4,720
19-03-2019,Hot Chocolate Fudge,120,4,480
19-03-2019,Death by Chocolate,180,4,720
19-03-2019,Hot Chocolate Fudge,120,2,240
19-03-2019,Cake Fudge,150,1,150
19-03-2019,Cake Fudge,150,1,150
19-03-2019,Vanilla Single Scoop,50,4,200
19-03-2019,Cake Fudge,150,1,150
19-03-2019,Cake Fudge,150,3,450
19-03-2019,Cafe Caramel,160,4,640
19-03-2019,Vanilla Double Scoop,80,2,160
19-03-2019,Chocolate Europa Single Scoop,70,2,140
19-03-2019,Cake Fudge,150,2,300
19-03-2019,Vanilla Single Scoop,50,4,200
19-03-2019,Butterscotch Single Scoop,60,3,180
19-03-2019,Vanilla Double Scoop,80,1,80
19-03-2019,Death by Chocolate,180,2,360
19-03-2019,Hot Chocolate Fudge,120,4,480
19-03-2019,Cafe Caramel,160,1,160
19-03-2019,Death by Chocolate,180,2,360
19-03-2019,Vanilla Double Scoop,80,4,320
19-03-2019,Cake Fudge,150,3,450
19-03-2019,Death by Chocolate,180,1,180
19-03-2019,Cake Fudge,150,2,300
19-03-2019,Hot Chocolate Fudge,120,5,600
19-03-2019,Cake Fudge,150,3,450
19-03-2019,Vanilla Single Scoop,50,3,150
19-03-2019,Vanilla Double Scoop,80,4,320
19-03-2019,Vanilla Double Scoop,80,4,320
19-03-2019,Vanilla Single Scoop,50,4,200
19-03-2019,Butterscotch Single Scoop,60,1,60
19-03-2019,Death by Chocolate,180,5,900
19-03-2019,Death by Chocolate,180,4,720
19-03-2019,Death by Chocolate,180,3,540
19-03-2019,Hot Chocolate Fudge,120,5,600
19-03-2019,Cake Fudge,150,5,750
19-03-2019,Butterscotch Single Scoop,60,2,120
19-03-2019,Rocky Road Single Scoop,50,3,150
19-03-2019,Hot Chocolate Fudge,120,1,120
19-03-2019,Caramel Crunch Single Scoop,70,3,210
19-03-2019,Banana Split,140,2,280
19-03-2019,Vanilla Double Scoop,80,4,320
19-03-2019,Vanilla Single Scoop,50,4,200
19-03-2019,Cake Fudge,150,4,600
19-03-2019,Vanilla Single Scoop,50,5,250
19-03-2019,Butterscotch Single Scoop,60,5,300
19-03-2019,Hot Chocolate Fudge,120,3,360
19-03-2019,Cake Fudge,150,1,150
19-03-2019,Butterscotch Single Scoop,60,1,60
19-03-2019,Vanilla Double Scoop,80,2,160
19-03-2019,Butterscotch Single Scoop,60,2,120
19-03-2019,Death by Chocolate,180,3,540
19-03-2019,Cake Fudge,150,5,750
19-03-2019,Butterscotch Single Scoop,60,4,240
19-03-2019,Vanilla Double Scoop,80,5,400
19-03-2019,Cake Fudge,150,4,600
19-03-2019,Death by Chocolate,180,5,900
19-03-2019,Caramel Crunch Double Scoop,100,2,200
19-03-2019,Fig and Honey Single Scoop,60,3,180
20-03-2019,Fig and Honey Single Scoop,60,3,180
20-03-2019,Hot Chocolate Fudge,120,4,480
20-03-2019,Hot Chocolate Fudge,120,2,240
20-03-2019,Hot Chocolate Fudge,120,2,240
20-03-2019,Vanilla Double Scoop,80,1,80
20-03-2019,Hot Chocolate Fudge,120,1,120
20-03-2019,Hot Chocolate Fudge,120,1,120
20-03-2019,Vanilla Single Scoop,50,3,150
20-03-2019,Hot Chocolate Fudge,120,3,360
20-03-2019,Death by Chocolate,180,4,720
20-03-2019,Cake Fudge,150,1,150
20-03-2019,Vanilla Double Scoop,80,2,160
20-03-2019,Death by Chocolate,180,5,900
20-03-2019,Vanilla Double Scoop,80,5,400
20-03-2019,Butterscotch Single Scoop,60,3,180
20-03-2019,Hot Chocolate Fudge,120,2,240
20-03-2019,Cake Fudge,150,2,300
20-03-2019,Cake Fudge,150,1,150
20-03-2019,Butterscotch Single Scoop,60,2,120
20-03-2019,Cafe Caramel,160,5,800
20-03-2019,Death by Chocolate,180,5,900
20-03-2019,Butterscotch Single Scoop,60,2,120
20-03-2019,Hot Chocolate Fudge,120,3,360
20-03-2019,Vanilla Double Scoop,80,3,240
20-03-2019,Dew Drop Sundae,150,1,150
20-03-2019,Butterscotch Single Scoop,60,1,60
20-03-2019,Cake Fudge,150,2,300
20-03-2019,Cafe Caramel,160,5,800
20-03-2019,Rocky Road Single Scoop,50,1,50
20-03-2019,Cake Fudge,150,1,150
20-03-2019,Dry Fruit Double Scoop,90,3,270
20-03-2019,Hot Chocolate Fudge,120,3,360
20-03-2019,Butterscotch Single Scoop,60,1,60
20-03-2019,Caramel Crunch Double Scoop,100,5,500
20-03-2019,Dew Drop Sundae,150,5,750
20-03-2019,Vanilla Single Scoop,50,3,150
20-03-2019,Hot Chocolate Fudge,120,1,120
20-03-2019,Vanilla Single Scoop,50,5,250
20-03-2019,Butterscotch Single Scoop,60,3,180
20-03-2019,Vanilla Double Scoop,80,1,80
20-03-2019,Hot Chocolate Fudge,120,1,120
20-03-2019,Rocky Road Double Scoop,80,3,240
20-03-2019,Vanilla Double Scoop,80,5,400
20-03-2019,Death by Chocolate,180,1,180
20-03-2019,Butterscotch Double Scoop,90,3,270
20-03-2019,Death by Chocolate,180,2,360
20-03-2019,Butterscotch Single Scoop,60,5,300
20-03-2019,Vanilla Double Scoop,80,3,240
20-03-2019,Vanilla Single Scoop,50,3,150
20-03-2019,Almond Fudge,150,3,450
20-03-2019,Butterscotch Single Scoop,60,5,300
20-03-2019,Cake Fudge,150,2,300
20-03-2019,Hot Chocolate Fudge,120,4,480
20-03-2019,Hot Chocolate Fudge,120,2,240
20-03-2019,Hot Chocolate Fudge,120,1,120
20-03-2019,Cake Fudge,150,1,150
20-03-2019,Butterscotch Single Scoop,60,4,240
20-03-2019,Cafe Caramel,160,3,480
20-03-2019,Hot Chocolate Fudge,120,2,240
20-03-2019,Chocolate Europa Single Scoop,70,4,280
20-03-2019,Vanilla Double Scoop,80,5,400
20-03-2019,Vanilla Double Scoop,80,2,160
20-03-2019,Death by Chocolate,180,4,720
20-03-2019,Hot Chocolate Fudge,120,3,360
20-03-2019,Chocolate Europa Single Scoop,70,3,210
20-03-2019,Hot Chocolate Fudge,120,5,600
20-03-2019,Cafe Caramel,160,5,800
20-03-2019,Vanilla Double Scoop,80,4,320
20-03-2019,Vanilla Single Scoop,50,4,200
20-03-2019,Fig and Honey Single Scoop,60,1,60
20-03-2019,Butterscotch Double Scoop,90,2,180
20-03-2019,Trilogy,160,4,640
20-03-2019,Cake Fudge,150,4,600
20-03-2019,Cake Fudge,150,5,750
20-03-2019,Vanilla Single Scoop,50,5,250
20-03-2019,Chocolate Europa Single Scoop,70,3,210
20-03-2019,Hot Chocolate Fudge,120,5,600
20-03-2019,Cake Fudge,150,5,750
20-03-2019,Hot Chocolate Fudge,120,3,360
20-03-2019,Cake Fudge,150,4,600
20-03-2019,Butterscotch Single Scoop,60,2,120
20-03-2019,Butterscotch Single Scoop,60,1,60
20-03-2019,Hot Chocolate Fudge,120,2,240
20-03-2019,Death by Chocolate,180,3,540
20-03-2019,Death by Chocolate,180,3,540
20-03-2019,Cafe Caramel,160,5,800
20-03-2019,Hot Chocolate Fudge,120,3,360
20-03-2019,Cake Fudge,150,5,750
20-03-2019,Pista Single Scoop,60,4,240
20-03-2019,Death by Chocolate,180,3,540
20-03-2019,Vanilla Double Scoop,80,2,160
20-03-2019,Butterscotch Double Scoop,90,1,90
20-03-2019,Vanilla Double Scoop,80,5,400
20-03-2019,Butterscotch Single Scoop,60,2,120
20-03-2019,Vanilla Double Scoop,80,5,400
20-03-2019,Dry Fruit Double Scoop,90,4,360
20-03-2019,Caramel Crunch Single Scoop,70,2,140
20-03-2019,Rocky Road Single Scoop,50,4,200
20-03-2019,Vanilla Double Scoop,80,4,320
20-03-2019,Cake Fudge,150,5,750
20-03-2019,Hot Chocolate Fudge,120,2,240
20-03-2019,Vanilla Double Scoop,80,3,240
20-03-2019,Cake Fudge,150,3,450
20-03-2019,Butterscotch Single Scoop,60,4,240
20-03-2019,Vanilla Double Scoop,80,3,240
20-03-2019,Cake Fudge,150,1,150
20-03-2019,Cake Fudge,150,4,600
20-03-2019,Vanilla Double Scoop,80,2,160
20-03-2019,Vanilla Single Scoop,50,5,250
20-03-2019,Cafe Caramel,160,2,320
20-03-2019,Pista Single Scoop,60,4,240
20-03-2019,Vanilla Double Scoop,80,4,320
20-03-2019,Butterscotch Single Scoop,60,2,120
20-03-2019,Cake Fudge,150,4,600
20-03-2019,Chocolate Europa Double Scoop,100,2,200
20-03-2019,Vanilla Double Scoop,80,3,240
20-03-2019,Hot Chocolate Fudge,120,1,120
20-03-2019,Cake Fudge,150,1,150
20-03-2019,Vanilla Single Scoop,50,3,150
20-03-2019,Vanilla Single Scoop,50,4,200
20-03-2019,Fig and Honey Double Scoop,90,1,90
20-03-2019,Hot Chocolate Fudge,120,4,480
20-03-2019,Butterscotch Single Scoop,60,4,240
20-03-2019,Hot Chocolate Fudge,120,1,120
20-03-2019,Hot Chocolate Fudge,120,3,360
20-03-2019,Hot Chocolate Fudge,120,5,600
20-03-2019,Vanilla Double Scoop,80,5,400
20-03-2019,Hot Chocolate Fudge,120,2,240
20-03-2019,Chocolate Europa Double Scoop,100,2,200
20-03-2019,Vanilla Double Scoop,80,1,80
20-03-2019,Cake Fudge,150,1,150
20-03-2019,Vanilla Single Scoop,50,4,200
20-03-2019,Hot Chocolate Fudge,120,3,360
20-03-2019,Butterscotch Single Scoop,60,5,300
20-03-2019,Rocky Road Double Scoop,80,5,400
20-03-2019,Vanilla Double Scoop,80,4,320
21-03-2019,Hot Chocolate Fudge,120,3,360
21-03-2019,Dry Fruit Single Scoop,60,5,300
21-03-2019,Hot Chocolate Fudge,120,5,600
21-03-2019,Mint Fudge,120,1,120
21-03-2019,Butterscotch Double Scoop,90,5,450
21-03-2019,Caramel Crunch Double Scoop,100,3,300
21-03-2019,Butterscotch Single Scoop,60,1,60
21-03-2019,Cake Fudge,150,4,600
21-03-2019,Cafe Caramel,160,5,800
21-03-2019,Vanilla Double Scoop,80,3,240
21-03-2019,Cake Fudge,150,4,600
21-03-2019,Vanilla Single Scoop,50,3,150
21-03-2019,Cake Fudge,150,4,600
21-03-2019,Hot Chocolate Fudge,120,1,120
21-03-2019,Butterscotch Single Scoop,60,2,120
21-03-2019,Chocolate Europa Double Scoop,100,5,500
21-03-2019,Vanilla Single Scoop,50,4,200
21-03-2019,Vanilla Double Scoop,80,4,320
21-03-2019,Dry Fruit Double Scoop,90,2,180
21-03-2019,Hot Chocolate Fudge,120,5,600
21-03-2019,Cafe Caramel,160,3,480
21-03-2019,Pista Double Scoop,90,1,90
21-03-2019,Hot Chocolate Fudge,120,1,120
21-03-2019,Vanilla Double Scoop,80,4,320
21-03-2019,Hot Chocolate Fudge,120,1,120
21-03-2019,Vanilla Double Scoop,80,3,240
21-03-2019,Cake Fudge,150,3,450
21-03-2019,Butterscotch Single Scoop,60,5,300
21-03-2019,Hot Chocolate Fudge,120,2,240
21-03-2019,Hot Chocolate Fudge,120,4,480
21-03-2019,Cake Fudge,150,5,750
21-03-2019,Vanilla Single Scoop,50,4,200
21-03-2019,Hot Chocolate Fudge,120,1,120
21-03-2019,Vanilla Single Scoop,50,1,50
21-03-2019,Cake Fudge,150,5,750
21-03-2019,Death by Chocolate,180,2,360
21-03-2019,Butterscotch Single Scoop,60,3,180
21-03-2019,Hot Chocolate Fudge,120,1,120
21-03-2019,Vanilla Double Scoop,80,5,400
21-03-2019,Butterscotch Single Scoop,60,3,180
21-03-2019,Pista Double Scoop,90,5,450
21-03-2019,Cake Fudge,150,4,600
21-03-2019,Butterscotch Single Scoop,60,3,180
21-03-2019,Dry Fruit Double Scoop,90,3,270
21-03-2019,Fig and Honey Single Scoop,60,2,120
21-03-2019,Hot Chocolate Fudge,120,2,240
21-03-2019,Vanilla Double Scoop,80,1,80
21-03-2019,Death by Chocolate,180,3,540
21-03-2019,Cake Fudge,150,2,300
21-03-2019,Cake Fudge,150,4,600
21-03-2019,Vanilla Double Scoop,80,3,240
21-03-2019,Cafe Caramel,160,1,160
21-03-2019,Death by Chocolate,180,2,360
21-03-2019,Vanilla Single Scoop,50,4,200
21-03-2019,Hot Chocolate Fudge,120,5,600
21-03-2019,Vanilla Single Scoop,50,1,50
21-03-2019,Cake Fudge,150,1,150
21-03-2019,Butterscotch Single Scoop,60,1,60
21-03-2019,Cake Fudge,150,3,450
21-03-2019,Hot Chocolate Fudge,120,1,120
21-03-2019,Hot Chocolate Fudge,120,3,360
21-03-2019,Dry Fruit Single Scoop,60,4,240
21-03-2019,Fig and Honey Single Scoop,60,1,60
21-03-2019,Vanilla Single Scoop,50,2,100
21-03-2019,Cake Fudge,150,5,750
21-03-2019,Caramel Crunch Double Scoop,100,3,300
21-03-2019,Hot Chocolate Fudge,120,5,600
21-03-2019,Vanilla Single Scoop,50,2,100
21-03-2019,Dew Drop Sundae,150,1,150
21-03-2019,Butterscotch Single Scoop,60,5,300
21-03-2019,Butterscotch Single Scoop,60,2,120
21-03-2019,Death by Chocolate,180,3,540
21-03-2019,Hot Chocolate Fudge,120,5,600
21-03-2019,Cake Fudge,150,2,300
21-03-2019,Death by Chocolate,180,5,900
21-03-2019,Butterscotch Single Scoop,60,3,180
21-03-2019,Caramel Crunch Double Scoop,100,4,400
21-03-2019,Fig and Honey Single Scoop,60,3,180
21-03-2019,Cake Fudge,150,2,300
21-03-2019,Hot Chocolate Fudge,120,4,480
21-03-2019,Cake Fudge,150,4,600
21-03-2019,Hot Chocolate Fudge,120,3,360
21-03-2019,Cake Fudge,150,5,750
21-03-2019,Butterscotch Single Scoop,60,1,60
21-03-2019,Pista Double Scoop,90,5,450
21-03-2019,Fig and Honey Double Scoop,90,4,360
21-03-2019,Cafe Caramel,160,5,800
21-03-2019,Hot Chocolate Fudge,120,3,360
21-03-2019,Cafe Caramel,160,3,480
21-03-2019,Cake Fudge,150,1,150
21-03-2019,Fig and Honey Double Scoop,90,3,270
21-03-2019,Hot Chocolate Fudge,120,5,600
21-03-2019,Death by Chocolate,180,4,720
21-03-2019,Death by Chocolate,180,1,180
21-03-2019,Vanilla Double Scoop,80,2,160
21-03-2019,Vanilla Double Scoop,80,4,320
21-03-2019,Butterscotch Double Scoop,90,3,270
21-03-2019,Vanilla Double Scoop,80,1,80
21-03-2019,Pista Double Scoop,90,5,450
21-03-2019,Cafe Caramel,160,5,800
21-03-2019,Hot Chocolate Fudge,120,3,360
21-03-2019,Fig and Honey Double Scoop,90,4,360
21-03-2019,Cake Fudge,150,5,750
21-03-2019,Butterscotch Single Scoop,60,2,120
21-03-2019,Cake Fudge,150,5,750
21-03-2019,Vanilla Double Scoop,80,3,240
21-03-2019,Vanilla Double Scoop,80,2,160
21-03-2019,Dew Drop Sundae,150,1,150
21-03-2019,Fig and Honey Double Scoop,90,5,450
21-03-2019,Cake Fudge,150,1,150
21-03-2019,Cake Fudge,150,5,750
21-03-2019,Death by Chocolate,180,2,360
21-03-2019,Cafe Caramel,160,4,640
21-03-2019,Hot Chocolate Fudge,120,5,600
21-03-2019,Cafe Caramel,160,1,160
21-03-2019,Hot Chocolate Fudge,120,2,240
21-03-2019,Cake Fudge,150,3,450
21-03-2019,Pista Single Scoop,60,3,180
21-03-2019,Caramel Crunch Double Scoop,100,3,300
21-03-2019,Dry Fruit Single Scoop,60,1,60
21-03-2019,Death by Chocolate,180,2,360
21-03-2019,Hot Chocolate Fudge,120,3,360
21-03-2019,Hot Chocolate Fudge,120,4,480
21-03-2019,Vanilla Double Scoop,80,2,160
21-03-2019,Chocolate Europa Single Scoop,70,3,210
21-03-2019,Death by Chocolate,180,5,900
21-03-2019,Hot Chocolate Fudge,120,4,480
21-03-2019,Cake Fudge,150,5,750
21-03-2019,Vanilla Single Scoop,50,2,100
21-03-2019,Vanilla Double Scoop,80,5,400
21-03-2019,Vanilla Single Scoop,50,5,250
21-03-2019,Dew Drop Sundae,150,5,750
21-03-2019,Cake Fudge,150,2,300
21-03-2019,Vanilla Double Scoop,80,1,80
21-03-2019,Cake Fudge,150,5,750
21-03-2019,Hot Chocolate Fudge,120,3,360
21-03-2019,Hot Chocolate Fudge,120,4,480
21-03-2019,Vanilla Double Scoop,80,4,320
21-03-2019,Vanilla Double Scoop,80,3,240
21-03-2019,Chocolate Europa Double Scoop,100,3,300
21-03-2019,Vanilla Double Scoop,80,4,320
21-03-2019,Vanilla Double Scoop,80,3,240
21-03-2019,Cafe Caramel,160,1,160
21-03-2019,Death by Chocolate,180,4,720
21-03-2019,Pista Double Scoop,90,1,90
21-03-2019,Hot Chocolate Fudge,120,3,360
21-03-2019,Death by Chocolate,180,2,360
21-03-2019,Vanilla Double Scoop,80,2,160
21-03-2019,Butterscotch Single Scoop,60,3,180
21-03-2019,Death by Chocolate,180,3,540
21-03-2019,Hot Chocolate Fudge,120,3,360
21-03-2019,Vanilla Double Scoop,80,2,160
21-03-2019,Hot Chocolate Fudge,120,3,360
21-03-2019,Vanilla Single Scoop,50,1,50
21-03-2019,Hot Chocolate Fudge,120,3,360
21-03-2019,Rocky Road Single Scoop,50,3,150
21-03-2019,Trilogy,160,3,480
21-03-2019,Cafe Caramel,160,1,160
21-03-2019,Hot Chocolate Fudge,120,1,120
